vehicle_id,brand,model,year,fuel_type,transmission,body_type,engine_capacity,scraped_at
Citroen_C3 Aircross_2019_Benzine_Automatic_SUV_nan,Citroen,C3 Aircross,2019,Benzine,Automatic,SUV,,2026-01-16 21:37:05
Lada_2105_1995_Benzine_Manual_Sedan_1250.0,Lada,2105,1995,Benzine,Manual,Sedan,1250.0,2026-01-16 21:37:11
Kia_Cerato_2014_Benzine_Automatic_Sedan_1600.0,Kia,Cerato,2014,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:37:19
Chevrolet_Lanos_2011_Benzine_Manual_Sedan_1500.0,Chevrolet,Lanos,2011,Benzine,Manual,Sedan,1500.0,2026-01-16 21:37:29
Opel_Grandland_2018_Benzine_Automatic_SUV_1600.0,Opel,Grandland,2018,Benzine,Automatic,SUV,1600.0,2026-01-16 21:37:35
Mercedes-Benz_C200_2026_Benzine_Automatic_Sedan_1500.0,Mercedes-Benz,C200,2026,Benzine,Automatic,Sedan,1500.0,2026-01-16 21:37:49
Land Rover_Velar_2025_Benzine_Automatic_SUV_2000.0,Land Rover,Velar,2025,Benzine,Automatic,SUV,2000.0,2026-01-16 21:38:10
Nissan_Qashqai_2018_Benzine_Automatic_Hatchback_1200.0,Nissan,Qashqai,2018,Benzine,Automatic,Hatchback,1200.0,2026-01-16 21:38:22
Fiat_Shahin_1996_Natural Gas_Manual_Sedan_nan,Fiat,Shahin,1996,Natural Gas,Manual,Sedan,,2026-01-16 21:38:30
Skoda_Kodiaq_2024_Benzine_Automatic_SUV_1400.0,Skoda,Kodiaq,2024,Benzine,Automatic,SUV,1400.0,2026-01-16 21:38:44
Daewoo_Lanos_1999_Benzine_Manual_Sedan_1500.0,Daewoo,Lanos,1999,Benzine,Manual,Sedan,1500.0,2026-01-16 21:38:54
Daewoo_Lanos_1996_Benzine_Automatic_Sedan_1500.0,Daewoo,Lanos,1996,Benzine,Automatic,Sedan,1500.0,2026-01-16 21:39:03
Skoda_Fabia_2002_Benzine_Manual_Hatchback_1400.0,Skoda,Fabia,2002,Benzine,Manual,Hatchback,1400.0,2026-01-16 21:39:10
Renault_Logan_2016_Benzine_Automatic_Sedan_1600.0,Renault,Logan,2016,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:39:18
Avatr_07_2025_Electric_Automatic_Hatchback_nan,Avatr,07,2025,Electric,Automatic,Hatchback,,2026-01-16 21:39:26
Fiat_131_1983_Benzine_Manual_Sedan_1600.0,Fiat,131,1983,Benzine,Manual,Sedan,1600.0,2026-01-16 21:39:32
Mercedes-Benz_EQA 260_2024_Electric_Automatic_SUV_nan,Mercedes-Benz,EQA 260,2024,Electric,Automatic,SUV,,2026-01-16 21:39:55
Opel_Insignia_2016_Benzine_Automatic_Sedan_1600.0,Opel,Insignia,2016,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:40:14
Renault_Fluence_2015_Benzine_Automatic_Sedan_1600.0,Renault,Fluence,2015,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:40:23
Hyundai_Atos_1998_Benzine_Manual_Hatchback_1000.0,Hyundai,Atos,1998,Benzine,Manual,Hatchback,1000.0,2026-01-16 21:40:30
Chevrolet_Lanos_2000_Benzine_Manual_Sedan_1500.0,Chevrolet,Lanos,2000,Benzine,Manual,Sedan,1500.0,2026-01-16 21:40:38
BYD_Leopard 5_2025_Hybrid_Automatic_SUV_1500.0,BYD,Leopard 5,2025,Hybrid,Automatic,SUV,1500.0,2026-01-16 21:40:46
Suzuki_Maruti_2013_Benzine_Manual_Hatchback_800.0,Suzuki,Maruti,2013,Benzine,Manual,Hatchback,800.0,2026-01-16 21:40:54
Geely_Emgrand 7_2015_Benzine_Manual_Sedan_1600.0,Geely,Emgrand 7,2015,Benzine,Manual,Sedan,1600.0,2026-01-16 21:41:01
Kia_Sportage_2022_Benzine_Automatic_SUV_1600.0,Kia,Sportage,2022,Benzine,Automatic,SUV,1600.0,2026-01-16 21:41:11
Fiat_131_1981_Benzine_Manual_Sedan_1300.0,Fiat,131,1981,Benzine,Manual,Sedan,1300.0,2026-01-16 21:41:18
Proton_Saga_2026_Benzine_Automatic_Sedan_1300.0,Proton,Saga,2026,Benzine,Automatic,Sedan,1300.0,2026-01-16 21:41:26
Fiat_128 Nova_1990_Benzine_Manual_Sedan_1300.0,Fiat,128 Nova,1990,Benzine,Manual,Sedan,1300.0,2026-01-16 21:41:33
Cupra_Leon_2026_Benzine_Automatic_Hatchback_1500.0,Cupra,Leon,2026,Benzine,Automatic,Hatchback,1500.0,2026-01-16 21:41:41
Toyota_Yaris_2008_Benzine_Automatic_Sedan_1300.0,Toyota,Yaris,2008,Benzine,Automatic,Sedan,1300.0,2026-01-16 21:41:48
Haval_Jolion_2025_Benzine_Automatic_SUV_1500.0,Haval,Jolion,2025,Benzine,Automatic,SUV,1500.0,2026-01-16 21:41:55
Peugeot_307_2007_Benzine_Manual_Hatchback_1600.0,Peugeot,307,2007,Benzine,Manual,Hatchback,1600.0,2026-01-16 21:42:03
Land Rover_Evoque_2025_Benzine_Automatic_SUV_1500.0,Land Rover,Evoque,2025,Benzine,Automatic,SUV,1500.0,2026-01-16 21:42:15
Deepal_G318_2025_Hybrid_Automatic_SUV_1500.0,Deepal,G318,2025,Hybrid,Automatic,SUV,1500.0,2026-01-16 21:42:22
Fiat_128_1982_Benzine_Manual_Sedan_1100.0,Fiat,128,1982,Benzine,Manual,Sedan,1100.0,2026-01-16 21:42:28
Fiat_500X_2026_Benzine_Automatic_Hatchback_1400.0,Fiat,500X,2026,Benzine,Automatic,Hatchback,1400.0,2026-01-16 21:42:35
Volkswagen_ID6_2023_Electric_Automatic_SUV_225.0,Volkswagen,ID6,2023,Electric,Automatic,SUV,225.0,2026-01-16 21:42:45
Mercedes-Benz_EQS 580_2022_Electric_Automatic_Sedan_nan,Mercedes-Benz,EQS 580,2022,Electric,Automatic,Sedan,,2026-01-16 21:42:55
Peugeot_2008_2018_Benzine_Automatic_SUV_1600.0,Peugeot,2008,2018,Benzine,Automatic,SUV,1600.0,2026-01-16 21:43:06
Volkswagen_Jetta_2010_Benzine_Automatic_Sedan_1600.0,Volkswagen,Jetta,2010,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:43:13
Nissan_Sunny_2022_Benzine_Automatic_Sedan_1550.0,Nissan,Sunny,2022,Benzine,Automatic,Sedan,1550.0,2026-01-16 21:43:21
Mercedes-Benz_C180_2013_Benzine_Automatic_Sedan_1600.0,Mercedes-Benz,C180,2013,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:43:32
Toyota_Corolla_2023_Benzine_Automatic_Sedan_1600.0,Toyota,Corolla,2023,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:43:42
Toyota_Corolla_1995_Benzine_Automatic_Sedan_nan,Toyota,Corolla,1995,Benzine,Automatic,Sedan,,2026-01-16 21:43:48
Geely_Emgrand 7_2015_Natural Gas_Manual_Sedan_1600.0,Geely,Emgrand 7,2015,Natural Gas,Manual,Sedan,1600.0,2026-01-16 21:44:00
Nissan_Qashqai_2026_Benzine_Automatic_SUV_1300.0,Nissan,Qashqai,2026,Benzine,Automatic,SUV,1300.0,2026-01-16 21:44:08
Nissan_Maxima_2000_Benzine_Automatic_Sedan_2000.0,Nissan,Maxima,2000,Benzine,Automatic,Sedan,2000.0,2026-01-16 21:44:16
Renault_Duster_2020_Benzine_Automatic_SUV_1600.0,Renault,Duster,2020,Benzine,Automatic,SUV,1600.0,2026-01-16 21:44:26
Fiat_128_1983_Benzine_Manual_Sedan_1300.0,Fiat,128,1983,Benzine,Manual,Sedan,1300.0,2026-01-16 21:44:34
Peugeot_505_1980_Benzine_Manual_Sedan_nan,Peugeot,505,1980,Benzine,Manual,Sedan,,2026-01-16 21:44:40
Volkswagen_Golf_1992_Benzine_Automatic_Hatchback_1800.0,Volkswagen,Golf,1992,Benzine,Automatic,Hatchback,1800.0,2026-01-16 21:44:48
Mercedes-Benz_EQB 260_2024_Electric_Automatic_Hatchback_nan,Mercedes-Benz,EQB 260,2024,Electric,Automatic,Hatchback,,2026-01-16 21:44:56
Kia_Pride_2009_Benzine_Manual_Sedan_nan,Kia,Pride,2009,Benzine,Manual,Sedan,,2026-01-16 21:45:02
Renault_Taliant_2026_Benzine_Automatic_Sedan_1000.0,Renault,Taliant,2026,Benzine,Automatic,Sedan,1000.0,2026-01-16 21:45:13
BMW_316_2011_Benzine_Automatic_Sedan_1600.0,BMW,316,2011,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:45:22
Opel_Corsa_2014_Benzine_Automatic_Hatchback_1400.0,Opel,Corsa,2014,Benzine,Automatic,Hatchback,1400.0,2026-01-16 21:45:31
Nissan_Sentra_2026_Benzine_Automatic_Sedan_1550.0,Nissan,Sentra,2026,Benzine,Automatic,Sedan,1550.0,2026-01-16 21:45:39
Toyota_Corolla_1998_Benzine_Automatic_Sedan_1300.0,Toyota,Corolla,1998,Benzine,Automatic,Sedan,1300.0,2026-01-16 21:45:55
Ford_Focus_2012_Benzine_Automatic_Hatchback_1600.0,Ford,Focus,2012,Benzine,Automatic,Hatchback,1600.0,2026-01-16 21:46:04
Land Rover_Range Rover Sport_2016_Benzine_Automatic_SUV_3000.0,Land Rover,Range Rover Sport,2016,Benzine,Automatic,SUV,3000.0,2026-01-16 21:46:14
Chevrolet_Aveo_2018_Benzine_Automatic_Sedan_1500.0,Chevrolet,Aveo,2018,Benzine,Automatic,Sedan,1500.0,2026-01-16 21:46:23
Kia_Rio_2006_Benzine_Manual_Sedan_1500.0,Kia,Rio,2006,Benzine,Manual,Sedan,1500.0,2026-01-16 21:46:31
Peugeot_504_1900_Benzine_Manual_Sedan_1600.0,Peugeot,504,1900,Benzine,Manual,Sedan,1600.0,2026-01-16 21:46:45
Mercedes-Benz_C200_2019_Benzine_Automatic_Convertible_1500.0,Mercedes-Benz,C200,2019,Benzine,Automatic,Convertible,1500.0,2026-01-16 21:46:54
Fiat_Uno_1986_Benzine_Manual_Hatchback_1400.0,Fiat,Uno,1986,Benzine,Manual,Hatchback,1400.0,2026-01-16 21:47:00
Nissan_Sunny_2026_Benzine_Automatic_Sedan_1550.0,Nissan,Sunny,2026,Benzine,Automatic,Sedan,1550.0,2026-01-16 21:47:12
Nissan_Sunny_2025_Benzine_Automatic_Sedan_1400.0,Nissan,Sunny,2025,Benzine,Automatic,Sedan,1400.0,2026-01-16 21:47:21
Daewoo_Nubira_2005_Benzine_Automatic_Sedan_1600.0,Daewoo,Nubira,2005,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:47:29
Land Rover_Range Rover Evoque_2024_Benzine_Automatic_SUV_2000.0,Land Rover,Range Rover Evoque,2024,Benzine,Automatic,SUV,2000.0,2026-01-16 21:47:36
Kia_Spectra_2003_Diesel_Manual_Sedan_nan,Kia,Spectra,2003,Diesel,Manual,Sedan,,2026-01-16 21:47:43
Volkswagen_Passat_2007_Benzine_Automatic_Sedan_1600.0,Volkswagen,Passat,2007,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:47:51
Volkswagen_Tiguan_2026_Benzine_Automatic_Estate_1400.0,Volkswagen,Tiguan,2026,Benzine,Automatic,Estate,1400.0,2026-01-16 21:47:58
Mercedes-Benz_GLA 200_2025_Benzine_Automatic_SUV_1300.0,Mercedes-Benz,GLA 200,2025,Benzine,Automatic,SUV,1300.0,2026-01-16 21:48:06
Volkswagen_Pointer_2004_Benzine_Manual_Hatchback_1000.0,Volkswagen,Pointer,2004,Benzine,Manual,Hatchback,1000.0,2026-01-16 21:48:11
Hyundai_Verna_2014_Natural Gas_Manual_Sedan_1600.0,Hyundai,Verna,2014,Natural Gas,Manual,Sedan,1600.0,2026-01-16 21:48:18
Mercedes-Benz_GLC 300_2026_Benzine_Automatic_SUV_2000.0,Mercedes-Benz,GLC 300,2026,Benzine,Automatic,SUV,2000.0,2026-01-16 21:48:26
Seat_Arona_2026_Benzine_Automatic_Hatchback_1600.0,Seat,Arona,2026,Benzine,Automatic,Hatchback,1600.0,2026-01-16 21:48:33
Citroen_Grand C4 Spacetourer_2019_Benzine_Automatic_Van / Bus_1600.0,Citroen,Grand C4 Spacetourer,2019,Benzine,Automatic,Van / Bus,1600.0,2026-01-16 21:48:43
BMW_X5_2010_Benzine_Automatic_SUV_4800.0,BMW,X5,2010,Benzine,Automatic,SUV,4800.0,2026-01-16 21:48:51
Lada_2107_2011_Diesel_Manual_Sedan_nan,Lada,2107,2011,Diesel,Manual,Sedan,,2026-01-16 21:49:08
Seat_Ibiza_2026_Benzine_Automatic_Hatchback_1600.0,Seat,Ibiza,2026,Benzine,Automatic,Hatchback,1600.0,2026-01-16 21:49:17
Mitsubishi_Eclipse_2020_Benzine_Automatic_SUV_1500.0,Mitsubishi,Eclipse,2020,Benzine,Automatic,SUV,1500.0,2026-01-16 21:49:24
Mercedes-Benz_C180_2020_Benzine_Automatic_Sedan_1500.0,Mercedes-Benz,C180,2020,Benzine,Automatic,Sedan,1500.0,2026-01-16 21:49:36
MG_MG 6_2019_Benzine_Automatic_Sedan_1500.0,MG,MG 6,2019,Benzine,Automatic,Sedan,1500.0,2026-01-16 21:50:05
Mercedes-Benz_CLA 200_2024_Benzine_Automatic_Sedan_1400.0,Mercedes-Benz,CLA 200,2024,Benzine,Automatic,Sedan,1400.0,2026-01-16 21:50:13
Kia_Picanto_2013_Benzine_Automatic_Hatchback_nan,Kia,Picanto,2013,Benzine,Automatic,Hatchback,,2026-01-16 21:50:21
Speranza_A516_2007_Benzine_Manual_Sedan_1600.0,Speranza,A516,2007,Benzine,Manual,Sedan,1600.0,2026-01-16 21:50:30
Renault_Duster_2021_Benzine_Automatic_SUV_1600.0,Renault,Duster,2021,Benzine,Automatic,SUV,1600.0,2026-01-16 21:50:40
MG_RX5_2022_Benzine_Automatic_SUV_1500.0,MG,RX5,2022,Benzine,Automatic,SUV,1500.0,2026-01-16 21:50:57
Mercedes-Benz_EQV 300_2024_Electric_Automatic_SUV_nan,Mercedes-Benz,EQV 300,2024,Electric,Automatic,SUV,,2026-01-16 21:51:04
Ford_Focus_2021_Benzine_Automatic_Sedan_nan,Ford,Focus,2021,Benzine,Automatic,Sedan,,2026-01-16 21:51:13
Xiaomi_YU7_2025_Electric_Automatic_Sedan_nan,Xiaomi,YU7,2025,Electric,Automatic,Sedan,,2026-01-16 21:51:19
Toyota_Corolla_2013_Benzine_Automatic_Sedan_1600.0,Toyota,Corolla,2013,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:51:29
Kia_Carens_2009_Benzine_Manual_SUV_1600.0,Kia,Carens,2009,Benzine,Manual,SUV,1600.0,2026-01-16 21:51:38
Hyundai_Verna_2014_Benzine_Automatic_Sedan_1600.0,Hyundai,Verna,2014,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:51:46
BYD_Song L_2025_Electric_Automatic_SUV_662.0,BYD,Song L,2025,Electric,Automatic,SUV,662.0,2026-01-16 21:51:55
Fiat_Uno_1988_Benzine_Manual_Hatchback_1000.0,Fiat,Uno,1988,Benzine,Manual,Hatchback,1000.0,2026-01-16 21:52:02
Skoda_Kodiaq_2023_Benzine_Automatic_SUV_1400.0,Skoda,Kodiaq,2023,Benzine,Automatic,SUV,1400.0,2026-01-16 21:52:11
Peugeot_406_2004_Benzine_Automatic_Sedan_2000.0,Peugeot,406,2004,Benzine,Automatic,Sedan,2000.0,2026-01-16 21:52:19
nan_nan_<NA>_nan_nan_nan_nan,,,,,,,,2026-01-16 21:52:24
Kia_Cerato_2014_Diesel_Automatic_Sedan_nan,Kia,Cerato,2014,Diesel,Automatic,Sedan,,2026-01-16 21:52:30
Hyundai_Accent_2017_Benzine_Automatic_Sedan_1600.0,Hyundai,Accent,2017,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:52:41
Land Rover_Range Rover Vogue_2023_Benzine_Automatic_SUV_4400.0,Land Rover,Range Rover Vogue,2023,Benzine,Automatic,SUV,4400.0,2026-01-16 21:53:18
BYD_F3_2023_Benzine_Manual_Sedan_1500.0,BYD,F3,2023,Benzine,Manual,Sedan,1500.0,2026-01-16 21:53:26
Jeep_Grand Cherokee_2025_Benzine_Automatic_SUV_3600.0,Jeep,Grand Cherokee,2025,Benzine,Automatic,SUV,3600.0,2026-01-16 21:53:34
Geely_Ck_2009_Diesel_Manual_Sedan_nan,Geely,Ck,2009,Diesel,Manual,Sedan,,2026-01-16 21:53:48
Volkswagen_Beetle_1972_Benzine_Manual_Hatchback_1300.0,Volkswagen,Beetle,1972,Benzine,Manual,Hatchback,1300.0,2026-01-16 21:53:55
Mercedes-Benz_C180_2014_Benzine_Automatic_Sedan_1600.0,Mercedes-Benz,C180,2014,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:54:02
Mercedes-Benz_GLC 200_2025_Benzine_Automatic_Sports / Coupe_nan,Mercedes-Benz,GLC 200,2025,Benzine,Automatic,Sports / Coupe,,2026-01-16 21:54:11
BYD_Yuan_2022_Electric_Automatic_SUV_nan,BYD,Yuan,2022,Electric,Automatic,SUV,,2026-01-16 21:54:20
Mercedes-Benz_GLC 300_2025_Benzine_Automatic_Sports / Coupe_2000.0,Mercedes-Benz,GLC 300,2025,Benzine,Automatic,Sports / Coupe,2000.0,2026-01-16 21:54:38
Nissan_Sunny_2011_Benzine_Manual_Sedan_1500.0,Nissan,Sunny,2011,Benzine,Manual,Sedan,1500.0,2026-01-16 21:54:45
BMW_218 i_2020_Benzine_Automatic_Sedan_1500.0,BMW,218 i,2020,Benzine,Automatic,Sedan,1500.0,2026-01-16 21:55:04
Renault_Kadjar_2017_Benzine_Automatic_SUV_1200.0,Renault,Kadjar,2017,Benzine,Automatic,SUV,1200.0,2026-01-16 21:55:13
Soueast_S 09_2026_Benzine_Automatic_Estate_1600.0,Soueast,S 09,2026,Benzine,Automatic,Estate,1600.0,2026-01-16 21:55:19
MINI_Countryman_2022_Benzine_Automatic_Hatchback_1500.0,MINI,Countryman,2022,Benzine,Automatic,Hatchback,1500.0,2026-01-16 21:55:37
Skoda_Octavia_2022_Benzine_Automatic_Sedan_1400.0,Skoda,Octavia,2022,Benzine,Automatic,Sedan,1400.0,2026-01-16 21:55:46
Opel_Insignia_2015_Benzine_Automatic_Sedan_1600.0,Opel,Insignia,2015,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:56:07
Kia_Picanto_2014_Benzine_Automatic_Hatchback_1300.0,Kia,Picanto,2014,Benzine,Automatic,Hatchback,1300.0,2026-01-16 21:56:18
Mercedes-Benz_C200_2023_Benzine_Automatic_Sedan_1500.0,Mercedes-Benz,C200,2023,Benzine,Automatic,Sedan,1500.0,2026-01-16 21:56:29
GAC_EMPOW_2026_Benzine_Automatic_Sedan_1500.0,GAC,EMPOW,2026,Benzine,Automatic,Sedan,1500.0,2026-01-16 21:56:36
Kia_Cerato_2010_Benzine_Automatic_Sedan_1600.0,Kia,Cerato,2010,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:56:43
BYD_F3_2011_Benzine_Manual_Sedan_1600.0,BYD,F3,2011,Benzine,Manual,Sedan,1600.0,2026-01-16 21:56:51
Volkswagen_Pointer_2006_Benzine_Manual_Hatchback_1600.0,Volkswagen,Pointer,2006,Benzine,Manual,Hatchback,1600.0,2026-01-16 21:56:59
Mercedes-Benz_Other_2026_Benzine_Automatic_Van / Bus_2000.0,Mercedes-Benz,Other,2026,Benzine,Automatic,Van / Bus,2000.0,2026-01-16 21:57:16
Opel_Vectra_1996_Benzine_Automatic_Sedan_2000.0,Opel,Vectra,1996,Benzine,Automatic,Sedan,2000.0,2026-01-16 21:57:24
Fiat_Punto_2000_Benzine_Manual_Hatchback_1300.0,Fiat,Punto,2000,Benzine,Manual,Hatchback,1300.0,2026-01-16 21:57:31
Cadillac_Escalade_2019_Benzine_Automatic_SUV_6200.0,Cadillac,Escalade,2019,Benzine,Automatic,SUV,6200.0,2026-01-16 21:57:50
Opel_Astra_2012_Benzine_Automatic_Hatchback_1600.0,Opel,Astra,2012,Benzine,Automatic,Hatchback,1600.0,2026-01-16 21:57:59
Renault_Kadjar_2019_Benzine_Automatic_SUV_1200.0,Renault,Kadjar,2019,Benzine,Automatic,SUV,1200.0,2026-01-16 21:58:09
Porsche_Cayenne_2024_Benzine_Automatic_SUV_2900.0,Porsche,Cayenne,2024,Benzine,Automatic,SUV,2900.0,2026-01-16 21:58:21
Chery_Tiggo 3_2024_Benzine_Automatic_SUV_1500.0,Chery,Tiggo 3,2024,Benzine,Automatic,SUV,1500.0,2026-01-16 21:58:32
Daewoo_Nubira_2001_Benzine_Automatic_Sedan_1600.0,Daewoo,Nubira,2001,Benzine,Automatic,Sedan,1600.0,2026-01-16 21:58:41
Hyundai_Santa Fe_2025_Hybrid_Automatic_SUV_1600.0,Hyundai,Santa Fe,2025,Hybrid,Automatic,SUV,1600.0,2026-01-16 21:58:51
Mitsubishi_Lancer_1998_Benzine_Manual_Sedan_1300.0,Mitsubishi,Lancer,1998,Benzine,Manual,Sedan,1300.0,2026-01-16 21:58:59
Deepal_S05_2025_Electric_Automatic_SUV_nan,Deepal,S05,2025,Electric,Automatic,SUV,,2026-01-16 21:59:26
Kia_Rio_2016_Benzine_Automatic_Hatchback_1400.0,Kia,Rio,2016,Benzine,Automatic,Hatchback,1400.0,2026-01-16 21:59:37
Peugeot_206_2003_Benzine_Automatic_Hatchback_nan,Peugeot,206,2003,Benzine,Automatic,Hatchback,,2026-01-16 21:59:46
Suzuki_S-Presso_2026_Benzine_Automatic_SUV_1000.0,Suzuki,S-Presso,2026,Benzine,Automatic,SUV,1000.0,2026-01-16 21:59:53
Volkswagen_Polo_1998_Benzine_Manual_Hatchback_1400.0,Volkswagen,Polo,1998,Benzine,Manual,Hatchback,1400.0,2026-01-16 21:59:59
Chevrolet_Optra_2022_Benzine_Automatic_Sedan_1600.0,Chevrolet,Optra,2022,Benzine,Automatic,Sedan,1600.0,2026-01-16 22:00:06
Ford_B-Max_2015_Benzine_Automatic_SUV_1600.0,Ford,B-Max,2015,Benzine,Automatic,SUV,1600.0,2026-01-16 22:00:13
Mercedes-Benz_C180_2024_Benzine_Automatic_Sedan_1500.0,Mercedes-Benz,C180,2024,Benzine,Automatic,Sedan,1500.0,2026-01-16 22:00:25
Kia_Sportage_2023_Benzine_Automatic_SUV_1600.0,Kia,Sportage,2023,Benzine,Automatic,SUV,1600.0,2026-01-16 22:00:41
Hyundai_Atos_2010_Benzine_Manual_Hatchback_1100.0,Hyundai,Atos,2010,Benzine,Manual,Hatchback,1100.0,2026-01-16 22:00:49
BYD_Other_2025_Hybrid_Automatic_SUV_2000.0,BYD,Other,2025,Hybrid,Automatic,SUV,2000.0,2026-01-16 22:00:57
Geely_Emgrand X7_2019_Benzine_Automatic_SUV_1300.0,Geely,Emgrand X7,2019,Benzine,Automatic,SUV,1300.0,2026-01-16 22:01:06
Chevrolet_Lanos_2010_Benzine_Manual_Sedan_1600.0,Chevrolet,Lanos,2010,Benzine,Manual,Sedan,1600.0,2026-01-16 22:01:14
Hyundai_Verna_2011_Benzine_Manual_Sedan_1300.0,Hyundai,Verna,2011,Benzine,Manual,Sedan,1300.0,2026-01-16 22:01:27
Chevrolet_Lanos_2010_Benzine_Manual_Sedan_1500.0,Chevrolet,Lanos,2010,Benzine,Manual,Sedan,1500.0,2026-01-16 22:01:34
Mercedes-Benz_E200_2021_Benzine_Automatic_Sedan_2000.0,Mercedes-Benz,E200,2021,Benzine,Automatic,Sedan,2000.0,2026-01-16 22:01:46
Peugeot_405_1993_Benzine_Manual_Sedan_1600.0,Peugeot,405,1993,Benzine,Manual,Sedan,1600.0,2026-01-16 22:01:53
Mercedes-Benz_G63_2022_Benzine_Automatic_Hatchback_4000.0,Mercedes-Benz,G63,2022,Benzine,Automatic,Hatchback,4000.0,2026-01-16 22:02:04
Nissan_Other_1980_Diesel_Manual_Pickup_1600.0,Nissan,Other,1980,Diesel,Manual,Pickup,1600.0,2026-01-16 22:02:17
Fiat_Petra_2003_Benzine_Manual_Sedan_1600.0,Fiat,Petra,2003,Benzine,Manual,Sedan,1600.0,2026-01-16 22:02:24
BYD_F3_2019_Natural Gas_Manual_Sedan_1497.0,BYD,F3,2019,Natural Gas,Manual,Sedan,1497.0,2026-01-16 22:02:30
Mercedes-Benz_E300_2019_Benzine_Automatic_Sedan_2000.0,Mercedes-Benz,E300,2019,Benzine,Automatic,Sedan,2000.0,2026-01-16 22:02:41
Chevrolet_N200_2010_Benzine_Manual_Van / Bus_1200.0,Chevrolet,N200,2010,Benzine,Manual,Van / Bus,1200.0,2026-01-16 22:02:58
MG_MG 5_2021_Benzine_Automatic_Sedan_1500.0,MG,MG 5,2021,Benzine,Automatic,Sedan,1500.0,2026-01-16 22:03:09
Skoda_Octavia_1998_Benzine_Manual_Sedan_1600.0,Skoda,Octavia,1998,Benzine,Manual,Sedan,1600.0,2026-01-16 22:03:24
Mercedes-Benz_C200_2023_Benzine_Automatic_Convertible_nan,Mercedes-Benz,C200,2023,Benzine,Automatic,Convertible,,2026-01-16 22:03:35
Peugeot_405_1991_Benzine_Manual_Sedan_1600.0,Peugeot,405,1991,Benzine,Manual,Sedan,1600.0,2026-01-16 22:03:51
Land Rover_Range Rover Sport_2021_Benzine_Automatic_SUV_2000.0,Land Rover,Range Rover Sport,2021,Benzine,Automatic,SUV,2000.0,2026-01-16 22:04:07
Renault_Logan_2018_Benzine_Automatic_Sedan_1500.0,Renault,Logan,2018,Benzine,Automatic,Sedan,1500.0,2026-01-16 22:04:15
Toyota_Fortuner_2019_Benzine_Automatic_SUV_4000.0,Toyota,Fortuner,2019,Benzine,Automatic,SUV,4000.0,2026-01-16 22:04:25
BYD_Sealion 6_2025_Electric_Automatic_SUV_2000.0,BYD,Sealion 6,2025,Electric,Automatic,SUV,2000.0,2026-01-16 22:04:32
Hyundai_Accent_2000_Benzine_Manual_Sedan_1500.0,Hyundai,Accent,2000,Benzine,Manual,Sedan,1500.0,2026-01-16 22:04:42
Renault_Duster_2022_Benzine_Automatic_Estate_nan,Renault,Duster,2022,Benzine,Automatic,Estate,,2026-01-16 22:04:52
Dodge_Ram_2012_Benzine_Automatic_Pickup_5700.0,Dodge,Ram,2012,Benzine,Automatic,Pickup,5700.0,2026-01-16 22:05:02
Cadillac_Escalade_2025_Benzine_Automatic_SUV_6200.0,Cadillac,Escalade,2025,Benzine,Automatic,SUV,6200.0,2026-01-16 22:05:11
Lada_1500_1982_Benzine_Manual_Sedan_1500.0,Lada,1500,1982,Benzine,Manual,Sedan,1500.0,2026-01-16 22:05:17
Opel_Grandland_2021_Benzine_Automatic_SUV_1600.0,Opel,Grandland,2021,Benzine,Automatic,SUV,1600.0,2026-01-16 22:05:28
Mercedes-Benz_EQA 260_2025_Electric_Automatic_SUV_140.0,Mercedes-Benz,EQA 260,2025,Electric,Automatic,SUV,140.0,2026-01-16 22:05:41
Fiat_Tipo_2020_Benzine_Automatic_Sedan_1600.0,Fiat,Tipo,2020,Benzine,Automatic,Sedan,1600.0,2026-01-16 22:05:52
Fiat_128_1979_Benzine_Manual_Sedan_1100.0,Fiat,128,1979,Benzine,Manual,Sedan,1100.0,2026-01-16 22:06:00
Porsche_Cayenne_2022_Benzine_Automatic_Sports / Coupe_4000.0,Porsche,Cayenne,2022,Benzine,Automatic,Sports / Coupe,4000.0,2026-01-16 22:06:11
Hyundai_Accent_2010_Benzine_Automatic_Sedan_1600.0,Hyundai,Accent,2010,Benzine,Automatic,Sedan,1600.0,2026-01-16 22:06:18
Skoda_Octavia_2026_Benzine_Automatic_Sedan_1400.0,Skoda,Octavia,2026,Benzine,Automatic,Sedan,1400.0,2026-01-16 22:06:24
